StudyID,Set,Item,x,y,QC_x,QC_y
38,2,toast,9,5,ok,ok
38,2,cereal,4,1,ok,ok
38,2,muffin,10,1,ok,ok
38,3,camel,10,4,ok,ok
38,3,zebra,10,1,ok,ok
38,3,hippo,1,10,ok,ok
38,3,lion,1,1,ok,ok
38,3,elephant,5,4,ok,ok
38,3,penguin,7,10,ok,ok
38,3,flamingo,5,1,ok,ok
38,3,peacock,10,10,ok,ok
38,3,parrot,6,6,ok,ok
38,3,owl,5,6,ok,ok
38,4,pretzels,4,3,ok,ok
38,4,crackers,1,1,ok,ok
38,4,popcorn,10,10,ok,ok
38,4,breadsticks,3,3,ok,ok
38,4,granolabar,8,3,ok,ok
38,4,peas,5,10,ok,ok
38,4,babycarrots,6,6,ok,ok
38,4,cherrytomatoes,10,1,ok,ok
38,4,grapes,1,10,ok,ok
38,4,apple,3,8,ok,ok
39,1,tiger,6,1,ok,ok
39,1,bear,1,1,ok,ok
39,1,giraffe,5,10,ok,ok
39,1,kangaroo,8,5,ok,ok
39,1,gorilla,1,6,ok,ok
39,1,cow,9,9,ok,ok
39,1,sheep,10,10,ok,ok
39,1,rabbit,7,4,ok,ok
39,1,horse,1,10,ok,ok
39,1,pig,10,1,ok,ok
39,2,sandwich,1,2,ok,ok
39,2,pasta,1,9,ok,ok
39,2,rice,1,10,ok,ok
39,2,corn,1,6,ok,ok
39,2,pizza,5,8,ok,ok
39,2,waffle,1,1,ok,ok
39,2,bagel,10,1,ok,ok
39,2,toast,1,7,ok,ok
39,2,cereal,1,8,ok,ok
39,2,muffin,10,10,ok,ok
39,3,camel,1,4,ok,ok
39,3,zebra,1,7,ok,ok
39,3,hippo,1,10,ok,ok
39,3,lion,1,6,ok,ok
39,3,elephant,1,5,ok,ok
39,3,penguin,10,10,ok,ok
39,3,flamingo,1,1,ok,ok
39,3,peacock,2,1,ok,ok
39,3,parrot,10,1,ok,ok
39,3,owl,3,1,ok,ok
39,4,pretzels,9,1,ok,ok
39,4,crackers,10,1,ok,ok
39,4,popcorn,1,1,ok,ok
39,4,breadsticks,1,10,ok,ok
39,4,granolabar,10,10,ok,ok
39,4,peas,1,7,ok,ok
39,4,babycarrots,8,1,ok,ok
39,4,cherrytomatoes,10,6,ok,ok
39,4,grapes,1,4,ok,ok
39,4,apple,7,1,ok,ok
42,1,tiger,5,8,ok,ok
42,1,bear,1,10,ok,ok
42,1,giraffe,3,9,ok,ok
42,1,kangaroo,7,10,ok,ok
42,1,gorilla,1,7,ok,ok
42,1,cow,2,5,ok,ok
42,1,sheep,1,3,ok,ok
42,1,rabbit,10,1,ok,ok
42,1,horse,3,7,ok,ok
42,1,pig,5,6,ok,ok
42,2,sandwich,2,7,ok,ok
42,2,pasta,4,9,ok,ok
42,2,rice,9,2,ok,ok
42,2,corn,10,1,ok,ok
42,2,pizza,3,8,ok,ok
42,2,waffle,1,8,ok,ok
42,2,bagel,1,10,ok,ok
42,2,toast,3,6,ok,ok
42,2,cereal,2,9,ok,ok
42,2,muffin,3,10,ok,ok
42,3,camel,3,8,ok,ok
42,3,zebra,2,9,ok,ok
42,3,hippo,1,8,ok,ok
42,3,lion,1,10,ok,ok
42,3,elephant,2,7,ok,ok
42,3,penguin,10,1,ok,ok
42,3,flamingo,5,5,ok,ok
42,3,peacock,6,6,ok,ok
42,3,parrot,9,2,ok,ok
42,3,owl,8,1,ok,ok
42,4,pretzels,3,8,ok,ok
42,4,crackers,1,10,ok,ok
42,4,popcorn,2,9,ok,ok
42,4,breadsticks,1,8,ok,ok
42,4,granolabar,2,7,ok,ok
42,4,peas,9,2,ok,ok
42,4,babycarrots,4,9,ok,ok
42,4,cherrytomatoes,8,1,ok,ok
42,4,grapes,10,1,ok,ok
42,4,apple,10,3,ok,ok
43,1,tiger,1,7,ok,ok
43,1,bear,7,5,ok,ok
43,1,giraffe,5,3,ok,ok
43,1,kangaroo,10,8,ok,ok
43,1,gorilla,6,6,ok,ok
43,1,cow,1,1,ok,ok
43,1,sheep,1,5,ok,ok
43,1,rabbit,10,7,ok,ok
43,1,horse,4,2,ok,ok
43,1,pig,1,3,ok,ok
43,2,sandwich,7,2,ok,ok
43,2,pasta,5,10,ok,ok
43,2,rice,1,1,ok,ok
43,2,corn,3,3,ok,ok
43,2,pizza,8,3,ok,ok
43,2,waffle,8,8,ok,ok
43,2,bagel,9,7,ok,ok
43,2,toast,10,1,ok,ok
43,2,cereal,1,3,ok,ok
43,2,muffin,6,6,ok,ok
43,3,camel,2,2,ok,ok
43,3,zebra,1,1,ok,ok
43,3,hippo,6,7,ok,ok
43,3,lion,10,1,ok,ok
43,3,elephant,5,6,ok,ok
43,3,penguin,3,9,ok,ok
43,3,flamingo,2,7,ok,ok
43,3,peacock,9,2,ok,ok
43,3,parrot,1,6,ok,ok
43,3,owl,2,5,ok,ok
43,4,pretzels,9,7,ok,ok
43,4,crackers,9,6,ok,ok
43,4,popcorn,1,8,ok,ok
43,4,breadsticks,8,7,ok,ok
43,4,granolabar,8,6,ok,ok
43,4,peas,1,2,ok,ok
43,4,babycarrots,1,1,ok,ok
43,4,cherrytomatoes,2,3,ok,ok
43,4,grapes,4,2,ok,ok
43,4,apple,3,1,ok,ok
44,1,tiger,8,8,ok,ok
44,1,bear,10,10,ok,ok
44,1,giraffe,1,1,ok,ok
44,1,kangaroo,4,6,ok,ok
44,1,gorilla,4,3,ok,ok
44,1,cow,10,1,ok,ok
44,1,sheep,7,2,ok,ok
44,1,rabbit,3,5,ok,ok
44,1,horse,7,5,ok,ok
44,1,pig,1,9,ok,ok
44,2,sandwich,1,1,ok,ok
44,2,pasta,6,6,ok,ok
44,2,rice,9,5,9,6
44,2,corn,2,5,ok,ok
44,2,pizza,1,10,ok,ok
44,2,waffle,3,9,ok,ok
44,2,bagel,10,9,ok,ok
44,2,toast,10,10,ok,ok
44,2,cereal,9,5,ok,ok
44,2,muffin,8,2,ok,ok
44,3,camel,6,8,ok,ok
44,3,zebra,10,1,ok,ok
44,3,hippo,10,5,ok,ok
44,3,lion,1,10,ok,ok
44,3,elephant,9,4,ok,ok
44,3,penguin,1,1,ok,ok
44,3,flamingo,2,2,ok,ok
44,3,peacock,10,10,ok,ok
44,3,parrot,5,3,ok,ok
44,3,owl,4,4,ok,ok
44,4,pretzels,6,1,ok,ok
44,4,crackers,8,3,ok,ok
44,4,popcorn,2,10,ok,ok
44,4,breadsticks,3,3,ok,ok
44,4,granolabar,9,2,ok,ok
44,4,peas,10,10,ok,ok
44,4,babycarrots,1,6,ok,ok
44,4,cherrytomatoes,10,7,ok,ok
44,4,grapes,5,10,ok,ok
44,4,apple,6,7,ok,ok
45,1,tiger,1,4,ok,ok
45,1,bear,5,6,ok,ok
45,1,giraffe,10,10,ok,ok
45,1,kangaroo,6,9,ok,ok
45,1,gorilla,1,10,ok,ok
45,1,cow,9,3,ok,ok
45,1,sheep,10,1,ok,ok
45,1,rabbit,9,5,ok,ok
45,1,horse,8,1,ok,ok
45,1,pig,7,3,ok,ok
45,2,sandwich,1,1,ok,ok
45,2,pasta,1,7,ok,ok
45,2,rice,4,5,ok,ok
45,2,corn,4,10,ok,ok
45,2,pizza,10,1,ok,ok
45,2,waffle,10,10,ok,ok
45,2,bagel,7,8,ok,ok
45,2,toast,7,10,ok,ok
45,2,cereal,9,7,9,6
45,2,muffin,6,6,ok,ok
45,3,camel,2,6,ok,ok
45,3,zebra,5,7,ok,ok
45,3,hippo,1,1,ok,ok
45,3,lion,10,10,ok,ok
45,3,elephant,1,10,ok,ok
45,3,penguin,8,1,ok,ok
45,3,flamingo,8,4,ok,ok
45,3,peacock,7,2,ok,ok
45,3,parrot,10,1,ok,ok
45,3,owl,10,3,ok,ok
45,4,pretzels,1,1,ok,ok
45,4,crackers,3,3,ok,ok
45,4,popcorn,1,10,ok,ok
45,4,breadsticks,10,1,ok,ok
45,4,granolabar,3,6,ok,ok
45,4,peas,6,9,ok,ok
45,4,babycarrots,7,7,ok,ok
45,4,cherrytomatoes,9,8,ok,ok
45,4,grapes,6,9,ok,ok
45,4,apple,9,6,ok,ok
46,1,tiger,4,10,ok,ok
46,1,bear,6,9,ok,ok
46,1,giraffe,2,5,ok,ok
46,1,kangaroo,6,6,ok,ok
46,1,gorilla,10,2,ok,ok
46,1,cow,5,1,ok,ok
46,1,sheep,9,10,ok,ok
46,1,rabbit,7,4,ok,ok
46,1,horse,1,8,ok,ok
46,1,pig,2,1,ok,ok
46,2,sandwich,1,9,ok,ok
46,2,pasta,1,2,ok,ok
46,2,rice,2,5,ok,ok
46,2,corn,4,2,ok,ok
46,2,pizza,4,10,ok,ok
46,2,waffle,5,8,ok,ok
46,2,bagel,6,6,ok,ok
46,2,toast,9,7,ok,ok
46,2,cereal,8,4,ok,ok
46,2,muffin,8,10,ok,ok
46,3,camel,1,5,ok,ok
46,3,zebra,2,2,ok,ok
46,3,hippo,10,1,ok,ok
46,3,lion,7,2,ok,ok
46,3,elephant,10,4,ok,ok
46,3,penguin,4,5,ok,ok
46,3,flamingo,7,6,ok,ok
46,3,peacock,2,8,ok,ok
46,3,parrot,5,8,ok,ok
46,3,owl,8,9,ok,ok
46,4,pretzels,2,7,ok,ok
46,4,crackers,1,4,ok,ok
46,4,popcorn,4,9,ok,ok
46,4,breadsticks,2,1,ok,ok
46,4,granolabar,6,6,ok,ok
46,4,peas,10,6,ok,ok
46,4,babycarrots,4,3,ok,ok
46,4,cherrytomatoes,7,10,ok,ok
46,4,grapes,9,9,ok,ok
46,4,apple,10,1,ok,ok
47,1,tiger,1,10,ok,ok
47,1,bear,6,2,ok,ok
47,1,giraffe,9,10,ok,ok
47,1,kangaroo,4,7,ok,ok
47,1,gorilla,1,5,ok,ok
47,1,cow,9,3,ok,ok
47,1,sheep,7,5,ok,ok
47,1,rabbit,1,1,ok,ok
47,1,horse,6,9,ok,ok
47,1,pig,10,6,ok,ok
47,2,sandwich,2,8,ok,ok
47,2,pasta,7,2,ok,ok
47,2,rice,10,1,ok,ok
47,2,corn,10,10,ok,ok
47,2,pizza,6,7,ok,ok
47,2,waffle,5,8,ok,ok
47,2,bagel,4,5,ok,ok
47,2,toast,3,5,ok,ok
47,2,cereal,1,1,ok,ok
47,2,muffin,9,6,ok,ok
47,3,camel,3,2,ok,ok
47,3,zebra,4,2,ok,ok
47,3,hippo,9,2,ok,ok
47,3,lion,9,6,ok,ok
47,3,elephant,7,4,ok,ok
47,3,penguin,1,9,ok,ok
47,3,flamingo,4,9,ok,ok
47,3,peacock,3,10,ok,ok
47,3,parrot,3,7,ok,ok
47,3,owl,1,5,ok,ok
47,4,pretzels,2,4,ok,ok
47,4,crackers,3,5,ok,ok
47,4,popcorn,3,3,ok,ok
47,4,breadsticks,4,6,ok,ok
47,4,granolabar,6,5,ok,ok
47,4,peas,10,7,ok,ok
47,4,babycarrots,6,9,ok,ok
47,4,cherrytomatoes,8,2,ok,ok
47,4,grapes,9,4,ok,ok
47,4,apple,6,2,ok,ok
48,1,tiger,4,7,ok,ok
48,1,bear,2,10,ok,ok
48,1,giraffe,1,7,ok,ok
48,1,kangaroo,6,7,ok,ok
48,1,gorilla,4,9,ok,ok
48,1,cow,8,6,ok,ok
48,1,sheep,7,4,ok,ok
48,1,rabbit,8,1,ok,ok
48,1,horse,1,3,ok,ok
48,1,pig,8,8,ok,ok
48,2,sandwich,8,5,ok,ok
48,2,pasta,7,7,ok,ok
48,2,rice,9,3,ok,ok
48,2,corn,5,8,ok,ok
48,2,pizza,8,8,ok,ok
48,2,waffle,1,1,ok,ok
48,2,bagel,1,6,ok,ok
48,2,toast,2,1,ok,ok
48,2,cereal,1,2,ok,ok
48,2,muffin,1,10,ok,ok
48,3,camel,5,6,ok,ok
48,3,zebra,5,4,ok,ok
48,3,hippo,8,5,ok,ok
48,3,lion,7,3,ok,ok
48,3,elephant,8,7,ok,ok
48,3,penguin,2,1,ok,ok
48,3,flamingo,1,1,ok,ok
48,3,peacock,1,2,ok,ok
48,3,parrot,2,2,ok,ok
48,3,owl,2,4,ok,ok
48,4,pretzels,4,4,ok,ok
48,4,crackers,3,5,ok,ok
48,4,popcorn,5,4,ok,ok
48,4,breadsticks,6,3,ok,ok
48,4,granolabar,2,6,ok,ok
48,4,peas,5,8,ok,ok
48,4,babycarrots,7,8,ok,ok
48,4,cherrytomatoes,8,7,ok,ok
48,4,grapes,9,3,ok,ok
48,4,apple,10,2,ok,ok
49,1,tiger,1,1,ok,ok
49,1,bear,3,1,ok,ok
49,1,giraffe,8,3,ok,ok
49,1,kangaroo,6,3,ok,ok
49,1,gorilla,2,1,ok,ok
49,1,cow,4,3,ok,ok
49,1,sheep,7,3,ok,ok
49,1,rabbit,5,3,ok,ok
49,1,horse,3,3,ok,ok
49,1,pig,9,3,ok,ok
49,2,sandwich,2,1,ok,ok
49,2,pasta,3,10,ok,ok
49,2,rice,2,19,2,10
49,2,corn,10,1,ok,ok
49,2,pizza,1,1,ok,ok
49,2,waffle,6,5,ok,ok
49,2,bagel,4,5,ok,ok
49,2,toast,9,1,ok,ok
49,2,cereal,1,10,ok,ok
49,2,muffin,5,5,ok,ok
49,3,camel,9,1,ok,ok
49,3,zebra,10,1,ok,ok
49,3,hippo,1,1,ok,ok
49,3,lion,8,1,ok,ok
49,3,elephant,2,1,ok,ok
49,3,penguin,5,4,ok,ok
49,3,flamingo,5,5,ok,ok
49,3,peacock,4,4,ok,ok
49,3,parrot,6,4,ok,ok
49,3,owl,5,3,ok,ok
49,4,pretzels,10,9,ok,ok
49,4,crackers,9,9,ok,ok
49,4,popcorn,1,10,ok,ok
49,4,breadsticks,10,10,ok,ok
49,4,granolabar,2,10,ok,ok
49,4,peas,6,4,ok,ok
49,4,babycarrots,5,5,ok,ok
49,4,cherrytomatoes,4,4,ok,ok
49,4,grapes,5,4,ok,ok
49,4,apple,5,3,ok,ok
50,1,tiger,2,1,ok,ok
50,1,bear,7,2,ok,ok
50,1,giraffe,5,5,ok,ok
50,1,kangaroo,1,5,ok,ok
50,1,gorilla,2,8,ok,ok
50,1,cow,7,6,ok,ok
50,1,sheep,3,3,ok,ok
50,1,rabbit,3,6,ok,ok
50,1,horse,10,6,ok,ok
50,1,pig,5,8,ok,ok
50,2,sandwich,3,3,ok,ok
50,2,pasta,7,7,ok,ok
50,2,rice,4,8,ok,ok
50,2,corn,5,4,ok,ok
50,2,pizza,10,6,ok,ok
50,2,waffle,1,1,ok,ok
50,2,bagel,2,6,ok,ok
50,2,toast,4,6,ok,ok
50,2,cereal,10,1,ok,ok
50,2,muffin,7,3,ok,ok
50,3,camel,2,4,ok,ok
50,3,zebra,7,5,ok,ok
50,3,hippo,5,6,ok,ok
50,3,lion,10,6,ok,ok
50,3,elephant,2,6,ok,ok
50,3,penguin,1,2,ok,ok
50,3,flamingo,5,3,ok,ok
50,3,peacock,8,3,ok,ok
50,3,parrot,6,3,ok,ok
50,3,owl,7,3,ok,ok
50,4,pretzels,6,6,ok,ok
50,4,crackers,5,6,ok,ok
50,4,popcorn,7,6,ok,ok
50,4,breadsticks,3,6,ok,ok
50,4,granolabar,4,6,ok,ok
50,4,peas,2,2,ok,ok
50,4,babycarrots,4,2,ok,ok
50,4,cherrytomatoes,3,2,ok,ok
50,4,grapes,9,3,ok,ok
50,4,apple,8,3,ok,ok
19,1,tiger,4,3,ok,ok
19,1,bear,10,3,ok,ok
19,1,giraffe,3,3,ok,ok
19,1,kangaroo,7,3,ok,ok
19,1,gorilla,2,3,ok,ok
19,1,cow,6,3,ok,ok
19,1,sheep,5,3,ok,ok
19,1,rabbit,1,3,ok,ok
19,1,horse,8,3,ok,ok
19,1,pig,9,3,ok,ok
19,2,sandwich,7,3,ok,ok
19,2,pasta,3,3,ok,ok
19,2,rice,8,3,ok,ok
19,2,corn,1,3,ok,ok
19,2,pizza,2,3,ok,ok
19,2,waffle,9,3,ok,ok
19,2,bagel,10,3,ok,ok
19,2,toast,5,3,ok,ok
19,2,cereal,6,3,ok,ok
19,2,muffin,4,3,ok,ok
19,3,camel,3,1,ok,ok
19,3,zebra,4,1,ok,ok
19,3,hippo,4,3,ok,ok
19,3,lion,2,1,ok,ok
19,3,elephant,1,3,ok,ok
19,3,penguin,3,2,ok,ok
19,3,flamingo,2,2,ok,ok
19,3,peacock,3,3,ok,ok
19,3,parrot,4,2,ok,ok
19,3,owl,1,2,ok,ok
19,4,pretzels,4,4,ok,ok
19,4,crackers,4,3,ok,ok
19,4,popcorn,3,7,ok,ok
19,4,breadsticks,1,10,ok,ok
19,4,granolabar,4,5,ok,ok
19,4,peas,5,1,ok,ok
19,4,babycarrots,2,3,ok,ok
19,4,cherrytomatoes,6,3,ok,ok
19,4,grapes,2,6,ok,ok
19,4,apple,4,6,ok,ok
